DOLLAREL,BEDROOMS,TVCOLOR,NHSLDMEM,TOTSQFT_EN,BA_climate,SWIMPOOL_,INCOME,TYPEHUQ_,DISHWASH,CWASHER,ELWARM,ELCOOL,ELWATER,REGIONC,TELLWORK
2454.16,3,3,4,1930,Mixed-Humid,0,1,1,1,1,0,1,0,NORTHEAST,0
1395.07,2,3,2,1600,Hot-Dry,0,2,0,1,1,1,1,1,WEST,0
1944.82,5,5,3,6000,Cold,0,4,1,1,1,1,1,0,MIDWEST,0
378.64,1,2,1,800,Cold,0,1,0,0,0,1,1,1,MIDWEST,0
1731.02,4,2,2,1380,Hot-Humid,0,1,1,0,1,0,1,0,SOUTH,0
1008.41,5,0,2,5210,Hot-Dry,0,3,1,1,1,0,1,0,WEST,1
322.32,4,2,3,2100,Cold,0,3,0,1,1,0,0,0,WEST,1
1200.64,3,1,1,1000,Cold,0,1,1,1,1,1,1,1,WEST,0
1008.99,2,1,2,1100,Cold,0,2,1,0,1,1,1,1,MIDWEST,0
652.33,2,4,3,2250,Cold,0,2,1,0,1,0,1,1,NORTHEAST,0
2341.82,3,4,4,2090,Hot-Humid,0,4,1,1,1,1,1,1,SOUTH,0
956.04,3,1,3,4400,Cold,0,4,1,1,1,0,1,0,MIDWEST,1
2107.81,3,3,1,1400,Hot-Dry,0,2,1,1,1,1,1,1,WEST,0
2629.3,3,3,2,3730,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,0
708.95,4,2,2,6000,Mixed-Humid,0,3,1,1,1,0,1,0,NORTHEAST,0
2188.07,3,4,4,2170,Mixed-Humid,0,1,1,1,1,0,1,0,SOUTH,1
1420.46,3,3,3,1900,Cold,0,3,1,1,1,1,1,1,MIDWEST,0
906.98,2,2,1,1300,Cold,0,1,1,1,1,0,0,0,NORTHEAST,1
1069.69,2,2,1,950,Hot-Dry,0,1,0,1,1,1,1,1,WEST,0
1620.35,3,3,3,1920,Hot-Dry,0,1,1,1,1,1,1,0,WEST,0
902.42,2,2,2,890,Cold,0,3,0,1,1,0,1,0,MIDWEST,0
896.03,4,4,3,1600,Cold,0,2,1,1,1,0,0,0,WEST,1
659.16,3,2,1,1830,Marine,0,1,1,1,1,0,0,0,WEST,0
806.83,1,2,1,830,Mixed-Humid,0,1,0,0,0,1,1,1,NORTHEAST,0
1791.02,3,2,2,1930,Hot-Dry,1,1,1,1,1,0,0,0,WEST,0
1132.95,3,2,2,4210,Mixed-Humid,0,2,1,1,1,0,1,1,SOUTH,0
1371.94,4,3,2,1910,Hot-Humid,0,3,1,1,1,1,1,0,SOUTH,1
1202.16,2,1,3,2400,Cold,0,3,1,0,1,0,1,1,NORTHEAST,0
1262.5,4,2,6,2630,Cold,1,3,1,1,1,0,1,0,MIDWEST,0
1435.32,3,2,2,2000,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1856.89,4,3,1,2000,Hot-Humid,0,1,1,1,1,1,1,0,SOUTH,0
1995.38,3,2,2,3400,Mixed-Humid,0,1,1,0,1,1,1,1,SOUTH,0
966.55,2,2,2,4820,Mixed-Humid,0,3,1,1,1,0,1,0,SOUTH,0
1629.5,2,3,2,830,Mixed-Humid,0,3,0,0,0,1,1,0,NORTHEAST,1
734.21,2,2,1,580,Cold,0,1,0,1,1,1,1,1,MIDWEST,1
968.99,3,0,1,2400,Cold,0,1,1,1,1,0,1,0,NORTHEAST,0
2065.48,2,3,3,2950,Mixed-Dry,0,2,1,0,1,0,1,0,WEST,1
2060.33,3,1,2,2210,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
658.92,1,1,1,500,Mixed-Humid,0,2,0,1,1,0,1,0,SOUTH,0
2539.8,3,3,4,1580,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1124.66,4,3,3,3380,Cold,0,4,1,1,1,1,1,0,NORTHEAST,1
2380.01,3,3,1,1080,Hot-Humid,0,1,1,1,1,1,0,1,SOUTH,0
3304.87,3,1,6,1370,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,0
2630.87,4,4,3,1300,Hot-Dry,1,4,1,1,1,1,1,1,WEST,0
1745.57,3,4,2,1800,Hot-Humid,0,3,1,1,1,1,1,1,SOUTH,0
3746.16,2,4,2,3470,Cold,0,4,1,1,1,0,1,0,NORTHEAST,1
2117.79,3,3,3,1240,Hot-Dry,0,2,1,1,1,0,1,0,WEST,0
568.74,1,1,1,510,Cold,0,1,0,0,0,0,1,0,NORTHEAST,0
1390.18,2,2,1,850,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,0
711.97,1,1,1,720,Mixed-Humid,0,1,0,1,1,0,1,0,SOUTH,0
543.2,2,1,2,1600,Cold,0,3,1,0,1,1,1,0,MIDWEST,0
2198.57,3,2,2,1510,Cold,0,3,1,1,1,0,1,1,MIDWEST,0
371.68,0,1,1,420,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,1
2056.97,3,2,1,5100,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
793.74,1,2,1,800,Cold,0,1,0,0,0,1,1,1,WEST,0
2384.55,3,5,4,2700,Hot-Humid,1,4,1,1,1,1,1,1,SOUTH,0
1083.25,3,3,2,2000,Hot-Humid,0,2,1,1,1,0,1,0,SOUTH,0
1222.92,2,2,1,1200,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,1
1160.04,2,2,3,1160,Marine,0,2,0,1,1,1,0,1,WEST,0
1004.05,3,2,2,2550,Cold,0,2,1,1,1,0,1,0,MIDWEST,0
1027.22,2,1,1,500,Mixed-Humid,0,1,0,0,0,0,0,0,SOUTH,0
677.06,3,3,1,1150,Cold,0,1,1,1,1,1,1,1,WEST,0
2275.82,3,5,5,1600,Cold,0,1,0,1,1,0,1,1,MIDWEST,0
5441.44,5,5,7,2900,Hot-Humid,0,4,1,1,1,0,1,1,WEST,0
1072.93,4,5,2,4100,Hot-Humid,0,4,1,1,1,0,1,0,SOUTH,1
1276.84,2,4,3,1800,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,1
717.72,2,1,4,1160,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,1
2404.89,5,4,4,3450,Mixed-Humid,0,4,1,1,1,1,1,0,MIDWEST,0
4754.36,4,7,2,7310,Hot-Humid,1,4,1,1,1,0,1,1,SOUTH,1
3586.23,3,4,2,1600,Cold,0,3,1,0,1,1,1,0,MIDWEST,0
1627.09,3,2,1,1900,Mixed-Humid,1,1,1,0,1,1,1,1,SOUTH,0
796.47,1,2,2,700,Hot-Humid,0,1,0,0,0,1,1,1,SOUTH,0
507.62,2,1,1,1250,Cold,0,1,0,1,1,1,1,1,WEST,0
2102.76,4,2,2,3170,Cold,0,1,1,1,1,1,1,1,MIDWEST,1
881.07,3,1,1,1730,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
1488.48,2,2,2,1400,Hot-Dry,0,3,0,1,1,0,1,1,WEST,0
996.99,3,4,2,2400,Mixed-Humid,0,4,1,1,1,0,1,0,SOUTH,0
559.07,1,1,1,700,Mixed-Humid,0,1,0,1,0,0,1,0,NORTHEAST,0
3019.82,2,3,2,1200,Cold,0,3,0,1,1,1,1,1,NORTHEAST,1
972.3,3,2,2,2000,Mixed-Humid,0,2,0,1,1,1,1,1,NORTHEAST,0
594.94,1,2,1,1130,Cold,0,1,0,1,0,1,1,1,WEST,0
1005.4,3,1,2,3000,Mixed-Humid,0,3,1,1,1,1,1,0,SOUTH,1
1878.76,3,2,2,1680,Cold,0,2,1,1,1,1,0,1,WEST,0
2020.2,3,2,4,1120,Mixed-Humid,0,2,1,1,1,1,1,0,NORTHEAST,1
330.14,2,2,2,1800,Mixed-Humid,1,3,0,1,1,1,1,1,SOUTH,1
4424.87,4,6,4,4880,Cold,1,4,1,1,1,1,1,0,NORTHEAST,1
1648.54,2,2,2,2430,Mixed-Humid,0,4,1,1,1,0,1,0,MIDWEST,0
961.46,3,1,2,1190,Cold,0,1,1,1,1,1,1,1,WEST,0
1510.67,3,4,3,2200,Cold,0,2,1,1,1,1,1,1,MIDWEST,0
1356.37,3,1,2,1970,Hot-Dry,0,4,1,1,1,0,1,0,WEST,1
1417.26,2,2,1,1800,Cold,0,1,1,0,1,0,1,0,MIDWEST,0
588.39,3,1,1,1800,Cold,0,1,1,0,1,1,0,1,WEST,0
1671.25,3,4,3,3150,Cold,0,3,1,1,1,0,1,0,MIDWEST,1
720,2,0,2,2130,Cold,0,3,1,1,1,1,1,0,MIDWEST,0
547.05,2,2,1,750,Marine,0,1,0,1,1,1,1,1,WEST,0
495.23,3,1,3,1810,Cold,0,1,1,0,1,0,1,0,MIDWEST,0
2147.61,1,0,1,750,Mixed-Humid,0,1,0,0,0,1,1,1,NORTHEAST,1
1570.69,3,3,4,1400,Mixed-Humid,0,3,1,1,1,1,1,0,SOUTH,0
536.17,3,2,1,1400,Mixed-Humid,0,1,1,0,1,0,1,0,SOUTH,0
4080.87,3,3,4,2200,Mixed-Humid,0,2,0,1,1,1,1,1,NORTHEAST,0
3032.74,4,6,4,2800,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
1603.55,2,1,2,1720,Hot-Dry,0,2,1,1,1,0,1,0,WEST,0
1231.89,5,3,4,1980,Hot-Dry,1,4,1,1,1,0,1,0,WEST,1
1003.78,3,1,2,1000,Mixed-Humid,0,4,1,1,1,0,1,0,SOUTH,0
2007.79,6,7,5,2240,Cold,0,1,0,1,1,1,1,1,MIDWEST,0
628.7,1,1,3,800,Cold,0,1,0,0,0,1,1,0,MIDWEST,0
326.71,1,1,1,500,Mixed-Humid,0,1,0,0,0,0,1,0,MIDWEST,0
554.58,3,2,2,1020,Cold,0,1,1,0,1,1,0,0,WEST,0
465.86,1,2,1,650,Cold,0,1,0,0,0,0,1,1,NORTHEAST,0
1833.27,4,8,2,4200,Mixed-Humid,0,4,1,1,1,1,1,0,MIDWEST,0
1429.33,2,1,1,950,Hot-Dry,0,1,0,1,1,1,1,1,WEST,0
627.99,2,0,1,1200,Cold,0,1,1,0,0,0,0,0,MIDWEST,0
1460.15,3,2,4,2330,Cold,0,2,1,1,1,1,1,0,MIDWEST,0
542.7,1,1,1,860,Very-Cold,0,2,0,1,1,0,0,1,WEST,0
1211.77,3,3,2,1670,Cold,0,3,1,1,1,0,1,0,MIDWEST,0
2377.17,3,1,4,1010,Hot-Dry,0,3,0,1,1,0,1,0,WEST,1
582.19,2,2,2,2390,Mixed-Humid,0,2,0,1,1,1,1,0,NORTHEAST,0
990.69,2,2,1,750,Hot-Humid,0,3,0,1,1,0,1,1,WEST,0
3175.62,4,5,3,4340,Hot-Humid,1,4,1,1,1,1,1,1,SOUTH,1
2872.16,3,4,4,2550,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
1390.46,4,4,2,4650,Cold,0,4,1,1,1,0,1,0,MIDWEST,0
2150.91,4,3,2,1500,Hot-Dry,0,4,1,1,1,0,1,1,WEST,1
839.23,1,3,1,990,Cold,0,2,0,1,1,0,1,0,NORTHEAST,0
1536.97,2,4,2,1200,Mixed-Humid,1,2,1,1,1,0,1,1,SOUTH,1
3993.13,4,2,4,2600,Hot-Humid,1,2,1,1,1,1,1,1,SOUTH,1
2244.29,3,3,4,3100,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
822.85,3,1,4,2140,Cold,0,4,0,1,1,1,1,0,MIDWEST,1
935.64,2,2,2,810,Marine,0,2,0,1,0,1,0,1,WEST,0
1997.84,4,4,4,2800,Mixed-Humid,1,2,1,1,1,0,1,0,NORTHEAST,0
1430.72,3,2,3,2400,Very-Cold,0,3,1,1,1,0,1,1,MIDWEST,1
2074.85,5,7,2,4500,Mixed-Humid,0,4,1,1,1,1,1,1,SOUTH,0
2335.28,3,7,2,2820,Mixed-Humid,0,4,1,1,1,1,1,0,SOUTH,1
496.7,3,2,1,1480,Hot-Humid,0,1,1,1,1,0,1,0,SOUTH,0
2165.47,4,6,4,4000,Cold,0,3,1,1,1,0,1,1,MIDWEST,0
689.28,2,2,2,840,Hot-Dry,0,1,0,1,1,0,0,0,WEST,0
958.33,3,3,2,390,Cold,0,2,0,0,1,1,1,1,MIDWEST,1
1324.19,2,4,2,4060,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
1718.6,3,3,4,1500,Cold,0,2,1,1,1,0,1,0,MIDWEST,1
1086.58,3,3,2,1050,Cold,0,1,1,1,1,1,1,0,MIDWEST,0
2365.14,3,3,3,2400,Cold,0,4,1,1,1,1,1,0,NORTHEAST,0
5754.95,4,2,2,2500,Hot-Dry,0,1,1,0,1,1,1,0,WEST,0
1058.22,3,2,4,1300,Mixed-Humid,0,1,1,1,1,0,1,0,NORTHEAST,0
931.04,4,3,2,1550,Cold,0,1,1,1,1,1,1,0,WEST,0
452.11,3,3,1,3150,Marine,0,4,1,1,1,0,1,0,WEST,1
455.99,3,2,3,1400,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,1
1526.04,4,3,4,1650,Mixed-Humid,0,4,1,1,1,1,1,0,MIDWEST,1
1622.73,3,1,3,1400,Hot-Humid,0,2,1,1,1,0,1,1,SOUTH,0
3214.51,4,3,5,4600,Cold,0,4,1,1,1,1,1,0,NORTHEAST,1
479.52,2,1,1,2050,Cold,0,1,1,0,1,0,0,1,MIDWEST,0
504.43,0,1,1,500,Mixed-Humid,0,1,0,1,0,1,1,1,SOUTH,1
752.53,3,4,3,1440,Mixed-Humid,0,3,0,1,1,1,1,0,NORTHEAST,0
1746.25,4,3,5,2000,Cold,0,3,1,1,1,1,1,1,MIDWEST,0
1481.98,3,2,2,1250,Hot-Humid,0,2,0,1,1,1,1,1,SOUTH,0
1831.47,2,1,3,1800,Cold,0,2,1,0,1,0,1,0,MIDWEST,0
1992.65,4,2,4,2830,Mixed-Humid,0,2,1,1,1,0,1,0,SOUTH,1
2542.77,3,3,4,3380,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,1
3485.3,6,2,2,6450,Mixed-Humid,0,4,1,1,1,0,1,0,SOUTH,0
961.27,5,6,5,3200,Hot-Dry,0,4,1,1,1,0,1,0,WEST,1
1075.89,3,2,2,2180,Mixed-Humid,0,3,1,1,1,0,1,0,SOUTH,1
752.6,4,2,2,2200,Marine,0,1,1,1,1,0,0,0,WEST,0
764.24,1,2,2,880,Cold,0,2,1,0,1,1,1,0,NORTHEAST,1
1660.94,2,1,2,800,Mixed-Humid,0,1,0,1,1,1,1,0,SOUTH,0
1032.68,3,1,4,2020,Mixed-Humid,0,2,1,1,1,0,1,0,MIDWEST,0
1454.29,3,2,3,1370,Hot-Dry,0,3,1,1,1,0,1,0,WEST,1
1617.45,4,2,2,1100,Mixed-Humid,1,1,1,1,1,0,1,0,SOUTH,0
980.91,2,1,1,980,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,0
263.88,4,3,7,1780,Cold,0,1,1,0,1,0,1,0,NORTHEAST,0
1786.98,3,4,2,2800,Hot-Humid,0,3,1,1,1,1,1,0,SOUTH,0
2019.38,4,5,2,2600,Cold,0,2,1,1,1,0,1,1,MIDWEST,0
1792.24,4,4,7,1450,Hot-Dry,0,1,1,0,1,0,1,0,WEST,0
2352.29,3,1,3,1400,Hot-Dry,0,4,1,1,1,1,1,0,WEST,1
1237.23,4,2,1,1250,Cold,0,1,1,1,1,1,1,1,MIDWEST,0
2388.09,3,5,7,800,Hot-Dry,0,4,1,1,1,0,1,0,WEST,1
706.8,3,2,4,1750,Mixed-Humid,0,4,0,1,1,1,1,0,SOUTH,1
1595.61,2,2,3,3380,Mixed-Humid,0,1,1,0,1,1,1,1,SOUTH,0
1563.62,4,4,2,2020,Mixed-Humid,0,1,1,1,1,1,1,0,MIDWEST,0
920.07,3,4,3,2690,Cold,0,1,1,1,1,0,1,0,MIDWEST,1
2150.48,4,5,3,3200,Hot-Humid,0,4,1,1,1,1,1,0,SOUTH,0
1379.6,3,2,1,1280,Marine,0,2,1,1,1,1,1,0,WEST,0
1605.01,3,2,1,2200,Mixed-Humid,0,1,1,0,1,0,1,1,SOUTH,0
947.26,3,4,1,2250,Mixed-Humid,0,3,1,1,1,0,1,1,SOUTH,1
1080.7,2,3,2,1170,Hot-Humid,0,2,0,1,1,1,1,1,SOUTH,0
2009.35,3,4,5,1700,Mixed-Humid,0,1,0,0,1,1,1,1,SOUTH,0
2454.2,5,4,1,3500,Cold,0,4,1,1,1,1,1,0,MIDWEST,0
754.32,3,2,1,1830,Cold,0,1,1,1,1,0,1,0,NORTHEAST,0
712.06,3,2,1,2550,Cold,0,1,1,0,1,0,0,1,NORTHEAST,0
780.64,4,2,5,1530,Marine,0,4,1,1,1,0,0,0,WEST,1
1237.72,3,1,1,1120,Mixed-Humid,0,1,1,1,1,1,0,1,SOUTH,0
242.21,1,1,1,540,Cold,0,1,0,0,0,0,1,0,MIDWEST,1
2508.56,4,4,5,3530,Mixed-Humid,1,2,1,1,1,1,1,1,SOUTH,1
239.41,0,0,2,400,Very-Cold,0,1,0,0,0,0,0,1,MIDWEST,0
1651.05,4,3,2,710,Hot-Humid,0,3,1,1,1,0,1,0,SOUTH,0
586.02,2,1,2,800,Marine,0,2,0,0,0,0,0,0,WEST,1
1103.5,2,2,2,1550,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,0
492.54,3,2,1,1680,Cold,0,1,0,1,0,1,1,1,MIDWEST,0
3246.76,3,3,4,1650,Cold,0,1,1,1,1,0,1,0,NORTHEAST,1
884.05,4,1,4,2250,Cold,0,3,1,1,1,0,1,0,WEST,0
1189.66,1,2,2,750,Hot-Dry,0,1,0,0,0,1,1,1,WEST,0
634.4,0,0,1,550,Hot-Humid,0,1,0,1,1,0,1,0,SOUTH,0
1784.54,3,2,1,990,Mixed-Humid,0,1,1,1,1,1,1,0,SOUTH,0
610.5,3,1,1,1890,Hot-Dry,0,1,0,1,1,1,0,1,WEST,0
1517.68,3,1,3,990,Cold,0,4,0,1,1,1,0,1,NORTHEAST,1
572.86,2,1,1,2100,Cold,0,3,0,1,1,1,1,1,MIDWEST,1
3092.98,4,8,4,3150,Cold,0,4,1,1,1,0,1,0,NORTHEAST,1
221.26,3,2,1,1800,Hot-Dry,0,1,1,1,1,1,1,1,WEST,0
1738.36,3,3,2,2700,Cold,0,4,1,1,1,1,1,0,WEST,0
1297.97,3,4,1,1600,Mixed-Humid,0,1,1,1,1,1,1,0,MIDWEST,0
555.39,2,1,2,1700,Marine,0,1,1,0,1,0,1,0,WEST,0
722.33,3,1,3,1620,Cold,0,1,1,1,1,0,1,0,WEST,0
1564.32,2,3,3,1800,Very-Cold,0,2,0,1,1,1,0,1,MIDWEST,0
1164.49,2,2,1,990,Mixed-Humid,0,1,0,1,1,1,0,1,SOUTH,0
4144.4,3,7,2,2400,Hot-Humid,0,4,1,1,1,1,1,1,SOUTH,1
638.59,3,1,4,3200,Cold,0,3,1,1,1,0,1,0,WEST,0
973.91,3,1,2,1900,Hot-Humid,0,2,1,1,1,0,1,0,SOUTH,1
2403.81,3,1,2,3380,Very-Cold,0,2,1,1,1,0,0,0,WEST,0
1152.74,3,1,3,1670,Cold,0,1,0,1,1,0,0,0,NORTHEAST,1
1184.47,3,1,3,3150,Cold,0,3,1,1,1,1,1,0,NORTHEAST,0
810.4,2,2,2,1250,Very-Cold,0,1,0,1,0,0,0,0,WEST,0
2332.41,3,1,2,2170,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
2083.72,4,1,4,4950,Very-Cold,0,4,1,1,1,1,0,0,WEST,0
2191.43,3,0,1,3090,Mixed-Humid,0,1,1,1,1,1,1,0,SOUTH,0
555.7,1,1,1,480,Mixed-Humid,0,1,0,0,0,1,1,1,SOUTH,0
2325.75,4,3,3,2980,Cold,0,2,1,0,1,1,0,1,NORTHEAST,0
1211.06,3,2,1,880,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
907.64,2,2,2,1400,Mixed-Humid,0,2,0,1,1,1,1,0,SOUTH,0
1494.63,5,1,2,3500,Mixed-Humid,0,4,1,1,1,1,1,0,SOUTH,1
1644.37,3,2,2,1400,Cold,0,2,1,1,1,0,1,1,MIDWEST,0
434.94,0,2,1,950,Cold,0,3,0,0,1,1,1,0,NORTHEAST,0
982.03,1,2,1,650,Mixed-Humid,0,1,0,0,1,0,1,0,SOUTH,0
1310.35,3,2,2,990,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
2895.12,5,4,4,3700,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,0
2460.84,4,4,5,850,Hot-Dry,0,1,1,0,1,1,1,1,WEST,0
885.33,1,2,1,650,Hot-Humid,0,1,0,0,0,0,1,1,SOUTH,0
1083.94,2,1,1,840,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,1
1097.75,2,2,1,470,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,0
1662.59,5,2,6,1170,Cold,0,3,1,0,0,1,1,0,MIDWEST,0
756.46,3,1,2,4680,Cold,0,4,1,1,1,0,1,0,MIDWEST,0
954.06,3,4,2,1400,Cold,0,2,1,0,1,1,1,0,MIDWEST,0
2639.15,6,2,3,2930,Marine,0,1,1,1,1,1,0,1,WEST,0
3970.6,3,1,5,1600,Mixed-Humid,1,2,1,1,1,1,1,1,SOUTH,0
4270.58,5,7,3,5000,Cold,1,4,1,1,1,0,1,0,MIDWEST,0
1462.76,4,4,2,3450,Cold,0,3,1,1,1,0,1,0,MIDWEST,1
1563.01,3,1,2,2610,Mixed-Humid,0,4,1,1,1,1,1,1,SOUTH,1
1133.52,2,1,2,2300,Cold,0,3,1,0,1,0,1,1,NORTHEAST,1
304.25,1,1,1,800,Cold,0,2,0,0,0,1,1,1,MIDWEST,0
451.23,2,1,1,1080,Mixed-Humid,0,2,0,0,0,0,1,0,SOUTH,1
651.68,1,2,1,700,Hot-Dry,0,2,0,1,1,0,1,0,WEST,1
2374.14,3,2,2,4000,Cold,1,2,1,1,1,0,1,0,MIDWEST,1
1183.62,3,3,2,1800,Marine,0,1,1,1,1,1,0,1,WEST,0
455.35,2,1,4,1050,Mixed-Humid,0,1,0,0,0,0,1,0,SOUTH,0
1394.2,2,2,1,3350,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1951.9,4,5,4,1870,Cold,1,1,1,1,1,1,1,1,NORTHEAST,1
1451.86,2,4,2,640,Hot-Humid,0,2,1,0,1,0,1,1,SOUTH,0
1568.68,5,2,5,3700,Mixed-Humid,0,4,1,1,1,0,1,0,MIDWEST,1
1338.29,3,2,2,2560,Cold,0,4,1,1,1,1,1,0,MIDWEST,0
625.14,3,6,3,1520,Mixed-Humid,0,1,0,0,1,1,1,0,NORTHEAST,1
685.85,1,1,1,810,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,1
405.89,3,2,1,1630,Cold,0,2,0,1,1,1,1,0,WEST,1
2153.23,3,3,3,1280,Mixed-Humid,0,3,1,1,1,1,1,0,NORTHEAST,0
1624.51,3,2,3,2270,Hot-Humid,0,4,1,0,1,0,1,0,SOUTH,0
1665.24,3,2,2,2300,Cold,0,1,1,1,1,0,1,0,WEST,1
1608.1,2,4,6,1600,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,1
934.89,1,4,6,980,Hot-Humid,0,1,0,1,0,1,1,1,SOUTH,0
1552.56,4,5,5,2360,Cold,0,2,1,1,1,1,1,0,WEST,0
1368.74,2,3,3,1100,Marine,0,4,0,1,1,1,0,0,WEST,1
1620.52,5,2,2,4450,Cold,0,3,1,1,1,0,1,1,SOUTH,0
619.93,2,1,1,1150,Very-Cold,0,2,0,1,1,1,1,1,MIDWEST,0
1336.95,5,2,4,2500,Cold,0,4,1,1,1,0,1,0,WEST,0
778.14,3,1,1,1880,Cold,0,1,1,0,1,0,1,1,WEST,0
1655.07,5,1,2,1900,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1191.27,3,2,4,2880,Cold,0,2,1,1,1,1,1,1,MIDWEST,0
2985.08,3,2,4,1870,Mixed-Humid,0,4,1,1,1,1,1,0,NORTHEAST,1
608.42,2,2,3,830,Mixed-Humid,0,2,0,0,0,0,1,0,NORTHEAST,1
1926.33,3,4,1,1670,Mixed-Humid,0,3,1,1,1,1,0,1,SOUTH,0
1794.21,2,3,4,1040,Hot-Dry,0,1,0,1,1,1,0,1,WEST,0
2596.09,4,4,3,2100,Hot-Humid,0,3,1,1,1,1,1,1,SOUTH,1
313.42,3,1,1,1250,Cold,0,1,0,1,1,1,1,1,WEST,0
657.06,2,1,1,980,Cold,0,1,0,0,1,1,1,1,WEST,0
3163.48,4,2,5,1750,Mixed-Humid,1,1,1,1,1,0,1,1,SOUTH,1
881.35,2,1,4,1100,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,1
1484.01,3,2,2,1500,Mixed-Humid,0,1,1,0,1,1,1,0,SOUTH,0
1167.76,2,2,1,750,Cold,0,1,0,1,0,1,1,1,NORTHEAST,0
5027.76,4,5,4,5300,Mixed-Humid,1,3,1,1,1,1,1,1,SOUTH,1
2683.92,4,4,4,2120,Hot-Dry,0,4,1,1,1,1,1,0,WEST,1
590.39,2,2,1,970,Marine,0,1,0,1,1,1,1,1,WEST,1
962.34,3,3,3,3130,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
1411.25,3,3,2,2900,Mixed-Humid,0,3,0,1,1,1,1,0,SOUTH,0
1249.84,4,5,3,2400,Cold,0,3,1,1,1,0,1,0,MIDWEST,0
1552.92,4,3,6,3320,Hot-Humid,0,1,1,0,1,1,1,0,SOUTH,0
982.2,4,3,2,1770,Mixed-Humid,0,2,0,0,0,0,0,0,NORTHEAST,0
1096.32,3,3,6,1450,Hot-Dry,0,1,0,1,1,0,1,0,WEST,0
1531.7,2,1,1,590,Mixed-Humid,0,1,0,0,0,1,1,1,NORTHEAST,0
1123.4,4,1,1,2520,Cold,0,3,1,0,1,0,1,0,MIDWEST,1
1298.04,3,2,1,1000,Cold,0,1,0,1,1,0,1,1,SOUTH,0
933.92,3,1,4,1400,Mixed-Humid,0,3,1,1,1,0,1,0,SOUTH,1
801.11,3,1,1,1740,Cold,0,2,1,0,0,0,1,1,MIDWEST,0
933.54,2,2,3,750,Very-Cold,0,1,0,1,0,1,1,1,MIDWEST,0
1066,1,2,2,1000,Subarctic,0,2,0,1,1,0,1,0,WEST,0
2493.51,3,3,2,2400,Cold,0,4,1,1,1,0,1,1,NORTHEAST,0
1519.93,4,3,1,4800,Mixed-Humid,1,4,1,1,1,0,1,0,SOUTH,1
606.94,3,3,1,2370,Mixed-Humid,0,1,1,0,1,1,1,0,NORTHEAST,0
3964.78,4,2,4,800,Hot-Humid,0,1,1,0,1,0,0,0,WEST,0
2067.57,4,2,3,1780,Cold,1,2,1,1,1,1,1,1,MIDWEST,1
1771.72,3,2,2,1300,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1293.75,3,2,1,2000,Mixed-Humid,0,1,1,1,1,1,1,0,SOUTH,0
2919.32,2,1,3,1460,Marine,0,3,1,1,1,1,1,1,WEST,1
1026.53,2,2,3,1050,Cold,0,1,0,0,0,1,1,0,NORTHEAST,0
4378.42,4,5,3,3500,Mixed-Humid,1,4,1,1,1,0,1,0,SOUTH,1
1883.89,5,3,4,3600,Very-Cold,0,1,1,1,1,1,0,1,WEST,0
1339.66,1,0,3,780,Hot-Humid,0,1,0,1,1,0,1,1,SOUTH,0
859.75,1,1,2,810,Hot-Humid,0,1,0,1,0,1,1,1,SOUTH,1
1005.74,6,6,3,2500,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
728.5,3,1,6,1900,Mixed-Humid,0,1,0,1,0,1,1,1,SOUTH,0
1680.56,3,4,4,960,Mixed-Humid,0,2,1,0,1,1,1,1,SOUTH,0
